id,label
329,4
330,3
331,6
332,0
333,3
334,2
335,3
336,0
337,6
338,0
339,4
340,4
341,5
342,0
343,6
344,4
345,4
346,6
347,3
348,4
349,4
350,3
351,0
352,6
353,3
354,3
355,4
356,3
357,4
358,3
359,2
360,3
361,5
362,3
363,6
364,5
365,3
366,3
367,3
368,2
369,4
370,2
371,6
372,4
373,4
374,4
375,2
376,6
377,3
378,4
379,4
380,6
381,5
382,3
383,3
384,0
385,6
386,3
387,5
388,6
389,4
390,4
391,6
392,3
393,2
394,0
395,5
396,2
397,2
398,6
399,0
400,4
401,5
402,3
403,3
404,2
405,4
406,5
407,5
408,6
409,5
410,3
411,5
412,4
413,3
414,3
415,6
416,4
417,0
418,5
419,4
420,4
421,3
422,4
423,4
424,2
425,0
426,2
427,3
428,3
429,6
430,2
431,4
432,2
433,6
434,3
435,0
436,6
437,2
438,3
439,4
440,4
441,0
442,6
443,2
444,2
445,4
446,0
447,3
448,2
449,1
450,4
451,3
452,6
453,4
454,4
455,5
456,4
457,4
458,0
459,6
460,5
461,5
462,2
463,3
464,6
465,4
466,4
467,3
468,6
469,2
470,3
471,5
472,2
473,4
474,6
475,1
476,3
477,0
478,4
479,4
480,0
481,6
482,6
483,0
484,4
485,2
486,6
487,5
488,3
489,6
490,2
491,4
492,3
493,0
494,4
495,4
496,2
497,4
498,4
499,6
500,4
501,2
502,3
503,2
504,4
505,3
506,4
507,6
508,4
509,4
510,4
511,3
512,0
513,4
514,6
515,3
516,5
517,4
518,0
519,4
520,0
521,6
522,4
523,6
524,3
525,6
526,3
527,3
528,4
529,0
530,4
531,3
532,5
533,5
534,0
535,6
536,4
537,4
538,5
539,6
540,4
541,4
542,6
543,6
544,4
545,6
546,0
547,4
548,3
549,3
550,4
551,4
552,4
553,4
554,0
555,4
556,2
557,4
558,6
559,4
560,2
561,0
562,5
563,0
564,2
565,5
566,4
567,5
568,4
569,4
570,6
571,3
572,6
573,4
574,2
575,2
576,4
577,3
578,6
579,4
580,4
581,3
582,2
583,3
584,5
585,4
586,4
587,5
588,6
589,2
590,6
591,3
592,4
593,4
594,3
595,4
596,4
597,2
598,4
599,6
600,4
601,4
602,0
603,0
604,3
605,4
606,0
607,4
608,6
609,4
610,4
611,5
612,3
613,4
614,5
615,6
616,0
617,4
618,4
619,0
620,3
621,3
622,4
623,3
624,3
625,3
626,4
627,4
628,0
629,3
630,6
631,4
632,3
633,6
634,3
635,0
636,5
637,0
638,0
639,0
640,5
641,4
642,3
643,6
644,3
645,4
646,4
647,6
648,5
649,3
650,2
651,4
652,4
653,3
654,4
655,2
656,3
657,4
658,6
659,5
660,2
661,3
662,3
663,3
664,3
665,6
666,4
667,6
668,4
669,0
670,3
671,4
672,6
673,2
674,4
675,6
676,0
677,0
678,2
679,6
680,0
681,2
682,6
683,3
684,2
685,6
686,6
687,3
688,4
689,3
690,3
691,2
692,4
693,0
694,4
695,4
696,2
697,3
698,6
699,4
700,2
701,3
702,2
703,2
704,5
705,4
706,3
707,2
708,3
709,3
710,0
711,4
712,2
713,3
714,4
715,3
716,6
717,2
718,3
719,6
720,6
721,3
722,3
723,0
724,4
725,0
726,0
727,5
728,6
729,4
730,3
731,2
732,6
733,6
734,4
735,6
736,6
737,4
738,4
739,3
740,4
741,2
742,6
743,3
744,4
745,2
746,0
747,3
748,2
749,6
750,4
751,3
752,0
753,6
754,6
755,4
756,0
757,2
758,3
759,4
760,4
761,0
762,4
763,3
764,6
765,3
766,4
767,4
768,6
769,4
770,3
771,0
772,4
773,4
774,0
775,2
776,3
777,0
778,6
779,5
780,6
781,6
782,6
783,4
784,0
785,0
786,3
787,6
788,4
789,6
790,3
791,6
792,3
793,4
794,3
795,3
796,6
797,5
798,0
799,5
800,3
801,0
802,5
803,4
804,4
805,3
806,5
807,4
808,4
809,0
810,3
811,2
812,4
813,6
814,0
815,2
816,6
817,3
818,4
819,2
820,4
821,5
822,2
823,0
824,5
825,6
826,5
827,4
828,5
829,4
830,0
831,5
832,2
833,2
834,0
835,0
836,3
837,4
838,1
839,0
840,6
841,4
842,6
843,4
844,6
845,0
846,3
847,4
848,4
849,5
850,6
851,4
852,4
853,0
854,0
855,2
856,4
857,3
858,4
859,3
860,4
861,5
862,0
863,0
864,6
865,2
866,2
867,0
868,3
869,3
870,3
871,3
872,0
873,5
874,4
875,6
876,4
877,5
878,3
879,0
880,3
881,4
882,6
883,6
884,5
885,4
886,0
887,3
888,4
889,5
890,3
891,5
892,6
893,4
894,0
895,4
896,2
897,3
898,4
899,6
900,6
901,3
902,3
903,6
904,5
905,3
906,3
907,5
908,4
909,5
910,5
911,4
912,4
913,0
914,4
915,4
916,4
917,6
918,4
919,4
920,6
921,0
922,3
923,6
924,4
925,6
926,0
927,4
928,6
929,0
930,2
931,0
932,2
933,6
934,4
935,4
936,6
937,2
938,3
939,3
940,3
941,6
942,4
943,0
944,4
945,4
946,4
947,4
948,3
949,3
950,5
951,0
952,6
953,2
954,2
955,4
956,4
957,6
958,6
959,5
960,2
961,2
962,6
963,3
964,2
965,2
966,2
967,5
968,3
969,3
970,3
971,3
972,6
973,0
974,4
975,4
976,0
977,6
978,3
979,2
980,2
981,5
982,3
983,6
984,4
985,4
986,3
987,2
988,3
989,3
990,6
991,4
992,4
993,4
994,4
995,1
996,2
997,0
998,4
999,3
1000,2
1001,4
1002,0
1003,4
1004,4
1005,6
1006,4
1007,4
1008,4
1009,0
1010,6
1011,2
1012,5
1013,3
1014,0
1015,6
1016,6
1017,0
1018,3
1019,4
1020,4
1021,4
1022,6
1023,0
1024,4
1025,4
1026,4
1027,4
1028,4
1029,6
1030,2
1031,0
1032,3
1033,3
1034,4
1035,3
1036,3
1037,0
1038,5
1039,3
1040,4
1041,4
1042,3
1043,6
1044,0
1045,4
1046,4
1047,4
1048,4
1049,6
1050,3
1051,2
1052,4
1053,4
1054,5
1055,3
1056,4
1057,3
1058,3
1059,4
1060,3
1061,3
1062,3
1063,6
1064,3
1065,0
1066,3
1067,3
1068,2
1069,3
1070,4
1071,4
1072,0
1073,3
1074,6
1075,2
1076,2
1077,4
1078,4
1079,0
1080,3
1081,3
1082,5
1083,4
1084,4
1085,6
1086,3
1087,5
1088,5
1089,3
1090,0
1091,3
1092,3
1093,2
1094,4
1095,4
1096,4
1097,3
1098,0
1099,6
1100,6
1101,0
1102,4
1103,2
1104,3
1105,4
1106,0
1107,4
1108,4
1109,0
1110,0
1111,6
1112,3
1113,6
1114,5
1115,4
1116,6
1117,3
1118,0
1119,3
1120,5
1121,2
1122,3
1123,0
1124,5
1125,3
1126,4
1127,0
1128,3
1129,6
1130,6
1131,4
1132,6
1133,3
1134,6
1135,2
1136,2
1137,4
1138,3
1139,4
1140,5
1141,0
1142,3
1143,4
1144,6
1145,4
1146,6
1147,3
1148,6
1149,4
1150,6
1151,4
1152,4
1153,0
1154,5
1155,2
1156,3
1157,6
1158,3
1159,0
1160,0
1161,0
1162,4
1163,6
1164,4
1165,4
1166,2
1167,0
1168,6
1169,0
1170,4
1171,2
1172,3
1173,5
1174,2
1175,4
1176,4
1177,6
1178,0
1179,4
1180,3
1181,3
1182,6
1183,6
1184,6
1185,5
1186,3
1187,3
1188,4
1189,3
1190,2
1191,4
1192,0
1193,6
1194,3
1195,5
1196,3
1197,6
1198,3
1199,2
1200,5
1201,4
1202,4
1203,2
1204,6
1205,2
1206,3
1207,6
1208,3
1209,4
1210,3
1211,5
1212,6
1213,4
1214,2
1215,6
1216,4
1217,3
1218,5
1219,4
1220,6
1221,3
1222,0
1223,3
1224,0
1225,3
1226,4
1227,4
1228,6
1229,6
1230,6
1231,3
1232,0
1233,4
1234,6
1235,6
1236,3
1237,3
1238,0
1239,0
1240,3
1241,0
1242,0
1243,5
1244,4
1245,5
1246,5
1247,4
1248,2
1249,3
1250,3
1251,4
1252,3
1253,4
1254,0
1255,6
1256,2
1257,6
1258,3
1259,4
1260,6
1261,4
1262,0
1263,4
1264,4
1265,3
1266,3
1267,0
1268,0
1269,6
1270,3
1271,4
1272,0
1273,4
1274,6
1275,5
1276,4
1277,4
1278,3
1279,6
1280,5
1281,2
1282,3
1283,3
1284,4
1285,4
1286,3
1287,6
1288,5
1289,4
1290,3
1291,4
1292,4
1293,4
1294,3
1295,0
1296,5
1297,3
1298,6
1299,5
1300,4
1301,4
1302,3
1303,4
1304,2
1305,5
1306,3
1307,3
1308,6
1309,4
1310,0
1311,6
1312,3
1313,2
1314,6
1315,0
1316,4
1317,4
1318,2
1319,0
1320,2
1321,6
1322,4
1323,0
1324,3
1325,3
1326,4
1327,6
1328,5
1329,6
1330,6
1331,2
1332,4
1333,4
1334,3
1335,6
1336,4
1337,5
1338,4
1339,5
1340,3
1341,4
1342,6
1343,6
1344,4
1345,6
1346,3
1347,4
1348,3
1349,0
1350,6
1351,4
1352,3
1353,6
1354,6
1355,3
1356,6
1357,0
1358,5
1359,6
1360,4
1361,2
1362,5
1363,6
1364,5
1365,4
1366,4
1367,2
1368,4
1369,2
1370,1
1371,4
1372,5
1373,0
1374,3
1375,0
1376,4
1377,6
1378,5
1379,4
1380,3
1381,4
1382,3
1383,0
1384,2
1385,4
1386,3
1387,3
1388,3
1389,3
1390,3
1391,6
1392,3
1393,3
1394,6
1395,4
1396,6
1397,3
1398,3
1399,5
1400,6
1401,6
1402,3
1403,5
1404,0
1405,3
1406,4
1407,3
1408,6
1409,3
1410,3
1411,0
1412,4
1413,4
1414,4
1415,4
1416,0
1417,2
1418,3
1419,6
1420,2
1421,4
1422,3
1423,6
1424,5
1425,4
1426,3
1427,6
1428,4
1429,3
1430,4
1431,6
1432,6
1433,5
1434,4
1435,6
1436,3
1437,6
1438,3
1439,6
1440,0
1441,0
1442,2
1443,5
1444,3
1445,6
1446,3
1447,2
1448,4
1449,3
1450,4
1451,6
1452,6
1453,4
1454,3
1455,3
1456,0
1457,3
1458,6
1459,3
1460,6
1461,2
1462,0
1463,6
1464,5
1465,3
1466,3
1467,3
1468,5
1469,3
1470,4
1471,6
1472,4
1473,3
1474,4
1475,6
1476,3
1477,4
1478,3
1479,3
1480,6
1481,5
1482,2
1483,5
1484,3
1485,2
1486,6
1487,2
1488,0
1489,3
1490,6
1491,4
1492,3
1493,3
1494,6
1495,3
1496,2
1497,2
1498,2
1499,6
1500,5
1501,6
1502,4
1503,6
1504,2
1505,6
1506,6
1507,6
1508,3
1509,6
1510,0
1511,4
1512,3
1513,2
1514,6
1515,4
1516,5
1517,4
1518,0
1519,3
1520,0
1521,0
1522,2
1523,5
1524,6
1525,6
1526,0
1527,3
1528,2
1529,6
1530,5
1531,0
1532,3
1533,2
1534,5
1535,2
1536,3
1537,4
1538,0
1539,3
1540,3
1541,4
1542,5
1543,0
1544,4
1545,4
1546,6
1547,3
1548,6
1549,4
1550,0
1551,0
1552,3
1553,0
1554,4
1555,3
1556,4
1557,6
1558,3
1559,0
1560,4
1561,4
1562,6
1563,3
1564,4
1565,4
1566,6
1567,6
1568,4
1569,4
1570,4
1571,4
1572,6
1573,2
1574,6
1575,3
1576,0
1577,3
1578,6
1579,6
1580,4
1581,6
1582,6
1583,4
1584,2
1585,6
1586,4
1587,4
1588,6
1589,4
1590,3
1591,5
1592,6
1593,0
1594,6
1595,2
1596,3
1597,4
1598,4
1599,4
1600,4
1601,4
1602,6
1603,5
1604,6
1605,4
1606,6
1607,4
1608,0
1609,2
1610,4
1611,6
1612,2
1613,3
1614,4
1615,3
1616,2
1617,2
1618,0
1619,3
1620,3
1621,3
1622,4
1623,3
1624,6
1625,3
1626,4
1627,4
1628,3
1629,3
1630,6
1631,0
1632,3
1633,3
1634,3
1635,2
1636,6
1637,4
1638,4
1639,4
1640,2
1641,0
1642,3
1643,5
1644,6
1645,6
1646,5
1647,4
1648,4
1649,4
1650,3
1651,5
1652,3
1653,6
1654,3
1655,4
1656,4
1657,6
1658,6
1659,5
1660,4
1661,3
1662,4
1663,6
1664,4
1665,6
1666,0
1667,4
1668,4
1669,4
1670,6
1671,3
1672,6
1673,4
1674,4
1675,4
1676,6
1677,6
1678,5
1679,5
1680,4
1681,5
1682,4
1683,3
1684,5
1685,0
1686,6
1687,6
1688,4
1689,4
1690,0
1691,3
1692,3
1693,4
1694,3
1695,4
1696,1
1697,3
1698,3
1699,0
1700,4
1701,4
1702,3
1703,5
1704,2
1705,3
1706,6
1707,3
1708,3
1709,4
1710,6
1711,0
1712,6
1713,6
1714,5
1715,3
1716,3
1717,6
1718,5
1719,1
1720,6
1721,0
1722,5
1723,4
1724,6
1725,4
1726,4
1727,3
1728,3
1729,4
1730,4
1731,4
1732,4
1733,6
1734,6
1735,6
1736,2
1737,0
1738,0
1739,5
1740,3
1741,0
1742,5
1743,3
1744,6
1745,4
1746,0
1747,2
1748,6
1749,4
1750,2
1751,0
1752,3
1753,4
1754,3
1755,2
1756,2
1757,3
1758,4
1759,2
1760,2
1761,3
1762,3
1763,6
1764,6
1765,4
1766,2
1767,5
1768,3
1769,3
1770,2
1771,2
1772,6
1773,2
1774,4
1775,3
1776,6
1777,4
1778,4
1779,2
1780,5
1781,6
1782,4
1783,2
1784,5
1785,3
1786,0
1787,3
1788,0
1789,3
1790,0
1791,3
1792,2
1793,3
1794,4
1795,0
1796,4
1797,0
1798,5
1799,0
1800,6
1801,6
1802,2
1803,4
1804,6
1805,4
1806,4
1807,6
1808,3
1809,5
1810,2
1811,2
1812,3
1813,0
1814,4
1815,2
1816,4
1817,0
1818,6
1819,5
1820,4
1821,4
1822,3
1823,4
1824,3
1825,6
1826,0
1827,6
1828,5
1829,0
1830,6
1831,4
1832,6
1833,4
1834,4
1835,4
1836,0
1837,4
1838,6
1839,0
1840,6
1841,1
1842,6
1843,3
1844,4
1845,3
1846,0
1847,4
1848,2
1849,0
1850,3
1851,3
1852,4
1853,4
1854,4
1855,2
1856,4
1857,4
1858,5
1859,2
1860,3
1861,4
1862,3
1863,6
1864,5
1865,5
1866,4
1867,6
1868,6
1869,4
1870,2
1871,2
1872,6
1873,3
1874,2
1875,5
1876,3
1877,5
1878,3
1879,4
1880,0
1881,5
1882,5
1883,6
1884,6
1885,5
1886,4
1887,5
1888,5
1889,5
1890,5
1891,6
1892,0
1893,4
1894,4
1895,3
1896,1
1897,2
1898,2
1899,3
1900,4
1901,4
1902,4
1903,0
1904,4
1905,6
1906,6
1907,6
1908,4
1909,6
1910,3
1911,5
1912,4
1913,6
1914,5
1915,6
1916,5
1917,6
1918,6
1919,5
1920,2
1921,5
1922,4
1923,4
1924,4
1925,2
1926,3
1927,3
1928,3
1929,4
1930,0
1931,5
1932,2
1933,2
1934,6
1935,5
1936,6
1937,3
1938,4
1939,6
1940,3
1941,4
1942,3
1943,3
1944,4
1945,6
1946,4
1947,5
1948,2
1949,5
1950,4
1951,4
1952,6
1953,6
1954,3
1955,3
1956,6
1957,0
1958,3
1959,3
1960,5
1961,0
1962,4
1963,3
1964,4
1965,4
1966,3
1967,3
1968,4
1969,6
1970,3
1971,4
1972,5
1973,6
1974,3
1975,3
1976,4
1977,6
1978,6
1979,3
1980,3
1981,4
1982,4
1983,4
1984,3
1985,2
1986,4
1987,0
1988,3
1989,4
1990,4
1991,3
1992,6
1993,4
1994,6
1995,3
1996,2
1997,4
1998,6
1999,2
2000,0
2001,3
2002,6
2003,4
2004,0
2005,5
2006,4
2007,5
2008,4
2009,4
2010,1
2011,4
2012,2
2013,6
2014,2
2015,6
2016,5
2017,5
2018,2
2019,6
2020,2
2021,4
2022,4
2023,4
2024,2
2025,3
2026,0
2027,0
2028,3
2029,5
2030,0
2031,5
2032,4
2033,0
2034,2
2035,2
2036,2
2037,4
2038,2
2039,2
2040,3
2041,4
2042,5
2043,4
2044,0
2045,4
2046,3
2047,6
2048,0
2049,2
2050,4
2051,3
2052,1
2053,4
2054,4
2055,2
2056,4
2057,6
2058,4
2059,3
2060,5
2061,2
2062,3
2063,4
2064,1
2065,0
2066,6
2067,0
2068,6
2069,5
2070,3
2071,3
2072,0
2073,6
2074,4
2075,4
2076,4
2077,4
2078,5
2079,4
2080,4
2081,5
2082,0
2083,5
2084,6
2085,4
2086,3
2087,3
2088,0
2089,4
2090,4
2091,4
2092,5
2093,3
2094,4
2095,3
2096,3
2097,4
2098,3
2099,3
2100,3
2101,4
2102,5
2103,4
2104,2
2105,3
2106,3
2107,4
2108,4
2109,0
2110,4
2111,3
2112,5
2113,3
2114,3
2115,3
2116,3
2117,3
2118,3
2119,1
2120,0
2121,3
2122,4
2123,3
2124,6
2125,0
2126,3
2127,2
2128,3
2129,6
2130,4
2131,2
2132,4
2133,3
2134,6
2135,6
2136,0
2137,4
2138,4
2139,3
2140,3
2141,4
2142,3
2143,0
2144,4
2145,3
2146,3
2147,6
2148,2
2149,1
2150,3
2151,6
2152,3
2153,5
2154,6
2155,3
2156,3
2157,5
2158,4
2159,3
2160,6
2161,3
2162,3
2163,0
2164,5
2165,3
2166,3
2167,5
2168,4
2169,4
2170,4
2171,4
2172,3
2173,4
2174,6
2175,4
2176,3
2177,4
2178,0
2179,6
2180,6
2181,2
2182,3
2183,6
2184,0
2185,3
2186,2
2187,0
2188,3
2189,4
2190,5
2191,0
2192,0
2193,3
2194,3
2195,3
2196,6
2197,3
2198,6
2199,3
2200,4
2201,4
2202,4
2203,3
2204,4
2205,2
2206,3
2207,3
2208,3
2209,6
2210,4
2211,3
2212,3
2213,2
2214,6
2215,2
2216,2
2217,6
2218,6
2219,4
2220,5
2221,2
2222,0
2223,6
2224,4
2225,6
2226,5
2227,0
2228,2
2229,3
2230,4
2231,2
2232,2
2233,6
2234,5
2235,3
2236,6
2237,0
2238,2
2239,3
2240,5
2241,4
2242,3
2243,3
2244,0
2245,0
2246,3
2247,0
2248,6
2249,4
2250,6
2251,3
2252,3
2253,3
2254,4
2255,0
2256,3
2257,6
2258,2
2259,4
2260,4
2261,3
2262,5
2263,0
2264,6
2265,4
2266,3
2267,6
2268,4
2269,5
2270,3
2271,0
2272,5
2273,0
2274,6
2275,6
2276,6
2277,3
2278,6
2279,0
2280,5
2281,2
2282,4
2283,4
2284,5
2285,0
2286,3
2287,4
2288,6
2289,6
2290,3
2291,3
2292,3
2293,2
2294,3
2295,0
2296,5
2297,3
2298,6
2299,5
2300,2
2301,4
2302,3
2303,3
2304,0
2305,2
2306,4
2307,3
2308,3
2309,3
2310,4
2311,3
2312,6
2313,3
2314,6
2315,3
2316,2
2317,4
2318,3
2319,0
2320,3
2321,5
2322,0
2323,4
2324,0
2325,3
2326,3
2327,4
2328,5
2329,6
2330,3
2331,4
2332,6
2333,4
2334,3
2335,0
2336,0
2337,4
2338,5
2339,4
2340,4
2341,6
2342,3
2343,3
2344,3
2345,5
2346,2
2347,3
2348,3
2349,2
2350,3
2351,0
2352,3
2353,4
2354,3
2355,2
2356,4
2357,3
2358,4
2359,0
2360,4
2361,6
2362,5
2363,6
2364,6
2365,4
2366,6
2367,3
2368,0
2369,4
2370,0
2371,3
2372,4
2373,4
2374,4
2375,3
2376,3
2377,4
2378,3
2379,4
2380,3
2381,5
2382,4
2383,6
2384,2
2385,6
2386,0
2387,6
2388,5
2389,6
2390,4
2391,0
2392,3
2393,5
2394,4
2395,6
2396,0
2397,3
2398,3
2399,4
2400,4
2401,6
2402,0
2403,3
2404,4
2405,6
2406,2
2407,2
2408,0
2409,3
2410,3
2411,4
2412,3
2413,2
2414,6
2415,3
2416,4
2417,5
2418,2
2419,3
2420,0
2421,2
2422,3
2423,2
2424,5
2425,5
2426,6
2427,3
2428,3
2429,5
2430,6
2431,3
2432,3
2433,3
2434,4
2435,4
2436,3
2437,3
2438,5
2439,3
2440,6
2441,3
2442,0
2443,0
2444,0
2445,2
2446,2
2447,0
2448,2
2449,4
2450,5
2451,3
2452,6
2453,4
2454,5
2455,6
2456,5
2457,0
2458,3
2459,3
2460,4
2461,3
2462,3
2463,6
2464,5
2465,4
2466,4
2467,3
2468,3
2469,3
2470,6
2471,3
2472,2
2473,6
2474,4
2475,5
2476,5
2477,3
2478,5
2479,2
2480,6
2481,6
2482,4
2483,5
2484,4
2485,5
2486,4
2487,4
2488,6
2489,5
2490,5
2491,5
2492,2
2493,3
2494,0
2495,2
2496,2
2497,4
2498,4
2499,3
2500,3
2501,0
2502,6
2503,6
2504,0
2505,3
2506,2
2507,4
2508,4
2509,4
2510,6
2511,4
2512,0
2513,6
2514,5
2515,4
2516,4
2517,6
2518,4
2519,5
2520,6
2521,3
2522,0
2523,0
2524,2
2525,0
2526,3
2527,3
2528,4
2529,2
2530,3
2531,4
2532,3
2533,3
2534,3
2535,6
2536,3
2537,6
2538,0
2539,3
2540,6
2541,3
2542,3
2543,0
2544,0
2545,4
2546,3
2547,3
2548,4
2549,3
2550,4
2551,6
2552,0
2553,4
2554,6
2555,6
2556,4
2557,0
2558,4
2559,6
2560,4
2561,4
2562,0
2563,4
2564,2
2565,3
2566,4
2567,3
2568,4
2569,6
2570,4
2571,0
2572,4
2573,6
2574,0
2575,4
2576,3
2577,4
2578,3
2579,4
2580,0
2581,4
2582,3
2583,3
2584,0
2585,5
2586,3
2587,0
2588,3
2589,3
2590,2
2591,4
2592,3
2593,4
2594,3
2595,5
2596,3
2597,4
2598,6
2599,4
2600,3
2601,0
2602,6
2603,4
2604,6
2605,3
2606,6
2607,3
2608,4
2609,6
2610,6
2611,4
2612,4
2613,0
2614,6
2615,5
2616,4
2617,6
2618,4
2619,4
2620,3
2621,2
2622,4
2623,3
2624,4
2625,3
2626,3
2627,4
2628,6
2629,0
2630,3
2631,5
2632,4
2633,4
2634,4
2635,2
2636,5
2637,3
2638,4
2639,5
2640,3
2641,3
2642,0
2643,0
2644,5
2645,5
2646,4
2647,3
2648,5
2649,3
2650,2
2651,4
2652,3
2653,4
2654,3
2655,5
2656,6
2657,3
2658,4
2659,1
2660,6
2661,3
2662,6
2663,6
2664,6
2665,3
2666,6
2667,3
2668,3
2669,4
2670,4
2671,4
2672,6
2673,4
2674,4
2675,3
2676,6
2677,2
2678,6
2679,6
2680,3
2681,3
2682,5
2683,0
2684,6
2685,2
2686,4
2687,6
2688,4
2689,2
2690,3
2691,0
2692,0
2693,3
2694,2
2695,4
2696,5
2697,6
2698,4
2699,0
2700,4
2701,3
2702,3
2703,6
2704,3
2705,6
2706,4
2707,4
2708,4
2709,2
2710,4
2711,3
2712,2
2713,3
2714,2
2715,6
2716,4
2717,6
2718,4
2719,4
2720,0
2721,4
2722,0
2723,6
2724,5
2725,3
2726,6
2727,6
2728,6
2729,3
2730,3
2731,3
2732,4
2733,0
2734,4
2735,0
2736,4
2737,6
2738,4
2739,5
2740,6
2741,4
2742,5
2743,6
2744,3
2745,0
2746,3
2747,3
2748,3
2749,3
2750,6
2751,4
2752,2
2753,3
2754,5
2755,5
2756,2
2757,6
2758,4
2759,4
2760,6
2761,4
2762,6
2763,3
2764,5
2765,3
2766,2
2767,4
2768,4
2769,6
2770,5
2771,4
2772,0
2773,3
2774,4
2775,4
2776,0
2777,4
2778,4
2779,2
2780,0
2781,4
2782,0
2783,2
2784,2
2785,4
2786,6
2787,5
2788,0
2789,0
2790,4
2791,0
2792,4
2793,6
2794,4
2795,5
2796,2
2797,4
2798,4
2799,4
2800,3
2801,5
2802,4
2803,5
2804,5
2805,3
2806,6
2807,4
2808,4
2809,3
2810,4
2811,5
2812,6
2813,4
2814,5
2815,3
2816,4
2817,4
2818,4
2819,5
2820,0
2821,0
2822,4
2823,3
2824,5
2825,4
2826,6
2827,4
2828,6
2829,0
2830,4
2831,3
2832,6
2833,3
2834,2
2835,4
2836,5
2837,4
2838,4
2839,4
2840,4
2841,5
2842,3
2843,4
2844,2
2845,3
2846,4
2847,5
2848,3
2849,3
2850,5
2851,4
2852,6
2853,2
2854,5
2855,6
2856,4
2857,2
2858,2
2859,4
2860,2
2861,5
2862,3
2863,3
2864,3
2865,1
2866,2
2867,6
2868,3
2869,4
2870,4
2871,4
2872,0
2873,6
2874,4
2875,5
2876,3
2877,6
2878,2
2879,6
2880,2
2881,5
2882,6
2883,0
2884,4
2885,2
2886,0
2887,4
2888,3
2889,3
2890,6
2891,4
2892,4
2893,3
2894,0
2895,1
2896,6
2897,3
2898,5
2899,6
2900,6
2901,4
2902,0
2903,5
2904,0
2905,4
2906,4
2907,2
2908,6
2909,2
2910,6
2911,3
2912,6
2913,3
2914,6
2915,4
2916,2
2917,6
2918,3
2919,2
2920,3
2921,6
2922,2
2923,5
2924,5
2925,4
2926,2
2927,4
2928,3
2929,4
2930,5
2931,4
2932,3
2933,4
2934,4
2935,3
2936,3
2937,4
2938,6
2939,0
2940,4
2941,6
2942,0
2943,4
2944,4
2945,6
2946,4
2947,4
2948,4
2949,6
2950,0
2951,0
2952,5
2953,5
2954,4
2955,2
2956,3
2957,4
2958,5
2959,3
2960,4
2961,0
2962,5
2963,4
2964,0
2965,3
2966,4
2967,4
2968,0
2969,5
2970,3
2971,4
2972,2
2973,4
2974,3
2975,2
2976,6
2977,5
2978,3
2979,4
2980,3
2981,0
2982,3
2983,0
2984,4
2985,0
2986,6
2987,4
2988,4
2989,5
2990,5
2991,4
2992,6
2993,4
2994,0
2995,6
2996,2
2997,0
