id,label
258,2
259,6
260,6
261,0
262,0
263,6
264,2
265,0
266,0
267,3
268,3
269,4
270,6
271,6
272,5
273,3
274,5
275,3
276,4
277,5
278,1
279,6
280,3
281,3
282,6
283,2
284,6
285,2
286,2
287,0
288,4
289,6
290,0
291,3
292,6
293,2
294,3
295,4
296,2
297,6
298,4
299,3
300,3
301,4
302,3
303,3
304,0
305,3
306,5
307,3
308,3
309,3
310,3
311,3
312,4
313,6
314,1
315,0
316,4
317,2
318,0
319,3
320,0
321,5
322,3
323,6
324,4
325,6
326,2
327,3
328,3
329,2
330,3
331,6
332,0
333,3
334,2
335,3
336,0
337,6
338,0
339,3
340,0
341,5
342,6
343,0
344,6
345,4
346,3
347,3
348,0
349,4
350,3
351,0
352,6
353,3
354,3
355,4
356,3
357,0
358,3
359,2
360,3
361,6
362,3
363,2
364,5
365,3
366,3
367,3
368,2
369,0
370,3
371,6
372,4
373,0
374,4
375,2
376,0
377,5
378,6
379,4
380,6
381,5
382,3
383,3
384,0
385,6
386,3
387,5
388,0
389,0
390,2
391,3
392,3
393,2
394,0
395,5
396,2
397,2
398,6
399,0
400,0
401,5
402,3
403,3
404,2
405,6
406,5
407,5
408,5
409,5
410,3
411,5
412,6
413,3
414,3
415,6
416,4
417,4
418,5
419,4
420,6
421,3
422,2
423,0
424,6
425,0
426,3
427,3
428,3
429,4
430,2
431,4
432,2
433,6
434,6
435,0
436,6
437,2
438,3
439,0
440,4
441,0
442,6
443,2
444,2
445,5
446,0
447,3
448,5
449,1
450,0
451,3
452,6
453,6
454,4
455,5
456,2
457,4
458,0
459,6
460,5
461,5
462,2
463,3
464,6
465,4
466,3
467,3
468,3
469,2
470,3
471,5
472,2
473,2
474,6
475,1
476,3
477,6
478,4
479,4
480,6
481,6
482,6
483,0
484,2
485,4
486,6
487,5
488,3
489,6
490,3
491,4
492,3
493,0
494,4
495,0
496,5
497,2
498,4
499,0
500,6
501,2
502,3
503,5
504,4
505,4
506,3
507,6
508,6
509,4
510,2
511,3
512,0
513,5
514,2
515,3
516,5
517,4
518,0
519,4
520,0
521,6
522,0
523,6
524,3
525,3
526,3
527,5
528,0
529,3
530,3
531,0
532,5
533,5
534,0
535,6
536,6
537,6
538,5
539,3
540,4
541,4
542,6
543,6
544,3
545,0
546,0
547,4
548,3
549,3
550,6
551,4
552,4
553,4
554,0
555,4
556,0
557,0
558,0
559,4
560,1
561,0
562,5
563,0
564,2
565,5
566,0
567,5
568,6
569,4
570,6
571,3
572,6
573,4
574,5
575,2
576,3
577,3
578,3
579,5
580,4
581,3
582,2
583,3
584,5
585,4
586,2
587,5
588,6
589,6
590,6
591,3
592,4
593,6
594,3
595,6
596,4
597,6
598,4
599,6
600,4
601,0
602,4
603,6
604,3
605,4
606,0
607,4
608,4
609,4
610,6
611,5
612,3
613,6
614,5
615,6
616,0
617,6
618,4
619,0
620,3
621,3
622,6
623,3
624,3
625,3
626,3
627,2
628,0
629,3
630,6
631,3
632,0
633,4
634,5
635,2
636,5
637,0
638,0
639,0
640,5
641,4
642,3
643,6
644,3
645,4
646,6
647,6
648,5
649,3
650,2
651,2
652,3
653,3
654,0
655,2
656,3
657,4
658,6
659,5
660,6
661,3
662,3
663,5
664,3
665,5
666,4
667,4
668,4
669,0
670,4
671,6
672,3
673,2
674,6
675,6
676,0
677,4
678,2
679,6
680,2
681,1
682,3
683,6
684,4
685,6
686,6
687,3
688,0
689,3
690,3
691,5
692,6
693,0
694,6
695,3
696,2
697,3
698,6
699,4
700,2
701,3
702,2
703,6
704,5
705,0
706,3
707,0
708,3
709,3
710,0
711,6
712,2
713,3
714,6
715,3
716,4
717,4
718,3
719,6
720,0
721,3
722,3
723,0
724,4
725,0
726,0
727,5
728,6
729,3
730,3
731,2
732,6
733,6
734,2
735,5
736,6
737,4
738,0
739,3
740,6
741,2
742,3
743,3
744,3
745,2
746,0
747,3
748,2
749,3
750,6
751,3
752,0
753,4
754,6
755,0
756,0
757,0
758,3
759,4
760,6
761,0
762,0
763,3
764,6
765,3
766,3
767,4
768,6
769,2
770,3
771,0
772,2
773,4
774,4
775,2
776,3
777,6
778,6
779,5
780,0
781,6
782,4
783,4
784,0
785,6
786,3
787,4
788,4
789,4
790,3
791,6
792,3
793,4
794,0
795,3
796,6
797,5
798,0
799,5
800,3
801,2
802,5
803,0
804,5
805,3
806,5
807,0
808,0
809,4
810,3
811,2
812,4
813,4
814,0
815,6
816,6
817,3
818,4
819,2
820,4
821,5
822,6
823,0
824,5
825,6
826,5
827,6
828,5
829,4
830,0
831,5
832,5
833,5
834,0
835,0
836,3
837,4
838,1
839,0
840,6
841,4
842,6
843,4
844,0
845,0
846,3
847,6
848,3
849,5
850,4
851,4
852,4
853,6
854,0
855,3
856,4
857,3
858,6
859,5
860,4
861,5
862,0
863,6
864,6
865,0
866,0
867,1
868,3
869,3
870,3
871,3
872,0
873,5
874,2
875,6
876,4
877,6
878,3
879,2
880,3
881,6
882,6
883,6
884,5
885,4
886,0
887,0
888,6
889,5
890,3
891,5
892,3
893,4
894,3
895,6
896,2
897,3
898,6
899,6
900,6
901,3
902,6
903,6
904,5
905,3
906,3
907,5
908,4
909,5
910,5
911,4
912,6
913,0
914,6
915,0
916,4
917,6
918,4
919,4
920,0
921,1
922,3
923,6
924,4
925,6
926,2
927,6
928,6
929,0
930,6
931,0
932,2
933,4
934,6
935,6
936,3
937,6
938,3
939,3
940,3
941,6
942,3
943,4
944,0
945,6
946,4
947,3
948,3
949,3
950,5
951,2
952,6
953,2
954,0
955,4
956,4
957,6
958,6
959,5
960,2
961,2
962,0
963,3
964,5
965,2
966,0
967,5
968,3
969,3
970,3
971,3
972,6
973,0
974,6
975,6
976,0
977,6
978,3
979,6
980,2
981,5
982,3
983,2
984,2
985,6
986,3
987,0
988,3
989,3
990,5
991,4
992,2
993,6
994,4
995,0
996,2
997,0
998,4
999,3
1000,2
1001,4
1002,6
1003,4
1004,4
1005,6
1006,0
1007,4
1008,3
1009,0
1010,0
1011,5
1012,6
1013,3
1014,4
1015,3
1016,0
1017,0
1018,3
1019,4
1020,6
1021,0
1022,2
1023,1
1024,2
1025,4
1026,6
1027,4
1028,6
1029,6
1030,5
1031,0
1032,3
1033,3
1034,0
1035,3
1036,3
1037,0
1038,5
1039,3
1040,6
1041,6
1042,3
1043,6
1044,3
1045,6
1046,3
1047,4
1048,2
1049,6
1050,3
1051,3
1052,4
1053,2
1054,5
1055,3
1056,4
1057,3
1058,3
1059,4
1060,3
1061,3
1062,3
1063,6
1064,6
1065,0
1066,3
1067,3
1068,2
1069,3
1070,4
1071,4
1072,0
1073,3
1074,0
1075,6
1076,0
1077,4
1078,6
1079,0
1080,3
1081,3
1082,5
1083,5
1084,0
1085,6
1086,3
1087,5
1088,5
1089,3
1090,0
1091,3
1092,3
1093,3
1094,2
1095,4
1096,6
1097,3
1098,0
1099,6
1100,6
1101,0
1102,6
1103,2
1104,6
1105,2
1106,0
1107,4
1108,0
1109,0
1110,4
1111,0
1112,3
1113,6
1114,5
1115,4
1116,4
1117,3
1118,0
1119,3
1120,5
1121,0
1122,3
1123,0
1124,5
1125,3
1126,6
1127,0
1128,3
1129,6
1130,6
1131,6
1132,3
1133,3
1134,6
1135,2
1136,2
1137,4
1138,3
1139,4
1140,5
1141,2
1142,3
1143,4
1144,6
1145,4
1146,0
1147,3
1148,6
1149,4
1150,6
1151,6
1152,4
1153,0
1154,5
1155,5
1156,3
1157,0
1158,3
1159,0
1160,2
1161,6
1162,0
1163,2
1164,0
1165,6
1166,0
1167,0
1168,6
1169,0
1170,4
1171,2
1172,3
1173,5
1174,3
1175,4
1176,5
1177,5
1178,0
1179,2
1180,3
1181,3
1182,6
1183,0
1184,6
1185,5
1186,3
1187,5
1188,4
1189,3
1190,2
1191,4
1192,0
1193,6
1194,3
1195,5
1196,3
1197,6
1198,3
1199,3
1200,5
1201,3
1202,4
1203,6
1204,6
1205,2
1206,3
1207,6
1208,3
1209,4
1210,3
1211,5
1212,6
1213,6
1214,3
1215,4
1216,0
1217,3
1218,5
1219,6
1220,6
1221,3
1222,0
1223,3
1224,0
1225,3
1226,4
1227,4
1228,3
1229,6
1230,6
1231,6
1232,0
1233,4
1234,6
1235,6
1236,0
1237,3
1238,0
1239,0
1240,3
1241,0
1242,0
1243,5
1244,6
1245,5
1246,5
1247,4
1248,5
1249,3
1250,3
1251,6
1252,4
1253,2
1254,0
1255,6
1256,3
1257,2
1258,3
1259,6
1260,6
1261,4
1262,0
1263,4
1264,0
1265,3
1266,3
1267,0
1268,0
1269,6
1270,3
1271,3
1272,3
1273,4
1274,4
1275,5
1276,6
1277,4
1278,3
1279,6
1280,5
1281,2
1282,3
1283,3
1284,3
1285,4
1286,3
1287,6
1288,5
1289,0
1290,3
1291,4
1292,4
1293,0
1294,3
1295,0
1296,5
1297,3
1298,3
1299,5
1300,0
1301,0
1302,3
1303,4
1304,2
1305,5
1306,3
1307,3
1308,6
1309,6
1310,6
1311,2
1312,3
1313,6
1314,6
1315,0
1316,6
1317,6
1318,4
1319,0
1320,2
1321,6
1322,3
1323,0
1324,3
1325,3
1326,4
1327,6
1328,5
1329,4
1330,6
1331,2
1332,6
1333,0
1334,0
1335,6
1336,0
1337,5
1338,0
1339,2
1340,3
1341,4
1342,6
1343,6
1344,3
1345,3
1346,3
1347,4
1348,3
1349,6
1350,2
1351,4
1352,3
1353,6
1354,6
1355,3
1356,6
1357,0
1358,5
1359,6
1360,4
1361,6
1362,5
1363,6
1364,5
1365,0
1366,4
1367,2
1368,2
1369,5
1370,1
1371,4
1372,5
1373,0
1374,3
1375,3
1376,4
1377,6
1378,5
1379,0
1380,3
1381,4
1382,3
1383,0
1384,6
1385,2
1386,3
1387,6
1388,3
1389,3
1390,3
1391,6
1392,3
1393,3
1394,6
1395,4
1396,6
1397,3
1398,3
1399,5
1400,4
1401,6
1402,3
1403,5
1404,3
1405,3
1406,4
1407,3
1408,6
1409,6
1410,3
1411,0
1412,6
1413,6
1414,4
1415,4
1416,4
1417,3
1418,3
1419,6
1420,2
1421,6
1422,3
1423,6
1424,5
1425,2
1426,3
1427,4
1428,4
1429,3
1430,6
1431,6
1432,4
1433,5
1434,3
1435,6
1436,4
1437,2
1438,3
1439,6
1440,4
1441,6
1442,2
1443,5
1444,3
1445,6
1446,3
1447,5
1448,6
1449,3
1450,0
1451,6
1452,6
1453,4
1454,3
1455,3
1456,4
1457,3
1458,4
1459,3
1460,6
1461,0
1462,0
1463,6
1464,2
1465,5
1466,3
1467,3
1468,5
1469,3
1470,4
1471,6
1472,4
1473,3
1474,4
1475,5
1476,3
1477,3
1478,3
1479,3
1480,6
1481,5
1482,2
1483,5
1484,3
1485,4
1486,0
1487,2
1488,0
1489,3
1490,6
1491,4
1492,3
1493,3
1494,6
1495,5
1496,0
1497,4
1498,4
1499,4
1500,5
1501,6
1502,6
1503,6
1504,2
1505,6
1506,6
1507,3
1508,3
1509,6
1510,4
1511,4
1512,3
1513,2
1514,0
1515,6
1516,5
1517,2
1518,0
1519,3
1520,6
1521,0
1522,4
1523,5
1524,6
1525,6
1526,0
1527,2
1528,2
1529,6
1530,2
1531,2
1532,3
1533,0
1534,5
1535,2
1536,3
1537,6
1538,6
1539,3
1540,3
1541,4
1542,6
1543,0
1544,4
1545,0
1546,6
1547,3
1548,4
1549,6
1550,0
1551,0
1552,3
1553,0
1554,4
1555,3
1556,3
1557,4
1558,3
1559,0
1560,4
1561,4
1562,6
1563,3
1564,4
1565,4
1566,6
1567,6
1568,6
1569,4
1570,4
1571,4
1572,6
1573,5
1574,6
1575,3
1576,3
1577,3
1578,6
1579,3
1580,2
1581,6
1582,6
1583,4
1584,5
1585,6
1586,0
1587,0
1588,6
1589,4
1590,3
1591,5
1592,6
1593,0
1594,3
1595,4
1596,0
1597,6
1598,3
1599,6
1600,0
1601,4
1602,6
1603,5
1604,4
1605,6
1606,6
1607,5
1608,0
1609,2
1610,4
1611,6
1612,2
1613,3
1614,6
1615,3
1616,2
1617,2
1618,0
1619,3
1620,3
1621,3
1622,4
1623,3
1624,6
1625,3
1626,6
1627,6
1628,3
1629,3
1630,0
1631,0
1632,3
1633,3
1634,3
1635,2
1636,6
1637,6
1638,0
1639,4
1640,2
1641,6
1642,3
1643,0
1644,4
1645,6
1646,5
1647,4
1648,2
1649,4
1650,3
1651,5
1652,3
1653,6
1654,6
1655,0
1656,0
1657,6
1658,0
1659,5
1660,1
1661,3
1662,6
1663,6
1664,6
1665,6
1666,0
1667,6
1668,4
1669,4
1670,6
1671,3
1672,6
1673,3
1674,4
1675,0
1676,6
1677,6
1678,5
1679,5
1680,4
1681,5
1682,6
1683,3
1684,5
1685,0
1686,6
1687,6
1688,2
1689,4
1690,0
1691,3
1692,3
1693,2
1694,3
1695,4
1696,1
1697,3
1698,3
1699,3
1700,4
1701,0
1702,3
1703,3
1704,2
1705,3
1706,0
1707,3
1708,3
1709,0
1710,4
1711,0
1712,6
1713,6
1714,6
1715,3
1716,3
1717,6
1718,5
1719,1
1720,6
1721,0
1722,5
1723,4
1724,6
1725,6
1726,4
1727,3
1728,3
1729,6
1730,4
1731,6
1732,6
1733,2
1734,5
1735,6
1736,0
1737,0
1738,0
1739,5
1740,3
1741,6
1742,5
1743,3
1744,6
1745,4
1746,2
1747,2
1748,6
1749,0
1750,4
1751,0
1752,5
1753,4
1754,3
1755,0
1756,2
1757,4
1758,0
1759,5
1760,2
1761,3
1762,3
1763,6
1764,6
1765,6
1766,4
1767,5
1768,3
1769,3
1770,2
1771,2
1772,6
1773,2
1774,3
1775,3
1776,6
1777,0
1778,0
1779,2
1780,5
1781,6
1782,3
1783,2
1784,5
1785,3
1786,5
1787,3
1788,0
1789,3
1790,0
1791,3
1792,2
1793,5
1794,6
1795,6
1796,6
1797,0
1798,5
1799,0
1800,6
1801,6
1802,6
1803,3
1804,6
1805,6
1806,6
1807,3
1808,3
1809,5
1810,4
1811,5
1812,3
1813,6
1814,2
1815,2
1816,2
1817,0
1818,6
1819,4
1820,4
1821,4
1822,3
1823,6
1824,3
1825,6
1826,0
1827,6
1828,5
1829,0
1830,6
1831,6
1832,6
1833,2
1834,4
1835,4
1836,0
1837,0
1838,6
1839,0
1840,6
1841,1
1842,6
1843,0
1844,4
1845,4
1846,0
1847,4
1848,6
1849,6
1850,3
1851,3
1852,6
1853,1
1854,0
1855,2
1856,2
1857,3
1858,5
1859,5
1860,3
1861,4
1862,3
1863,6
1864,5
1865,5
1866,4
1867,6
1868,3
1869,2
1870,2
1871,2
1872,6
1873,3
1874,6
1875,5
1876,3
1877,5
1878,3
1879,4
1880,0
1881,5
1882,3
1883,0
1884,3
1885,5
1886,4
1887,5
1888,5
1889,5
1890,5
1891,6
1892,0
1893,0
1894,3
1895,3
1896,0
1897,6
1898,3
1899,3
1900,6
1901,6
1902,4
1903,4
1904,3
1905,6
1906,6
1907,6
1908,6
1909,6
1910,0
1911,5
1912,4
1913,0
1914,5
1915,6
1916,5
1917,3
1918,0
1919,5
1920,2
1921,5
1922,4
1923,0
1924,3
1925,6
1926,3
1927,3
1928,6
1929,4
1930,1
1931,5
1932,2
1933,2
1934,6
1935,5
1936,6
1937,3
1938,6
1939,6
1940,0
1941,0
1942,3
1943,3
1944,4
1945,6
1946,6
1947,2
1948,4
1949,5
1950,4
1951,6
1952,6
1953,6
1954,3
1955,3
1956,4
1957,6
1958,3
1959,3
1960,5
1961,6
1962,4
1963,3
1964,4
1965,2
1966,3
1967,3
1968,2
1969,3
1970,3
1971,0
1972,5
1973,3
1974,3
1975,3
1976,4
1977,6
1978,6
1979,3
1980,3
1981,0
1982,4
1983,3
1984,3
1985,0
1986,4
1987,0
1988,3
1989,0
1990,6
1991,5
1992,6
1993,4
1994,6
1995,3
1996,0
1997,3
1998,6
1999,6
2000,0
2001,3
2002,2
2003,4
2004,0
2005,5
2006,6
2007,5
2008,2
2009,2
2010,1
2011,3
2012,3
2013,6
2014,2
2015,6
2016,5
2017,5
2018,0
2019,6
2020,2
2021,3
2022,2
2023,2
2024,2
2025,3
2026,0
2027,0
2028,3
2029,5
2030,0
2031,5
2032,3
2033,0
2034,2
2035,6
2036,3
2037,0
2038,2
2039,2
2040,3
2041,0
2042,5
2043,4
2044,1
2045,6
2046,3
2047,6
2048,0
2049,5
2050,0
2051,3
2052,1
2053,4
2054,6
2055,2
2056,2
2057,4
2058,4
2059,3
2060,5
2061,0
2062,3
2063,3
2064,1
2065,0
2066,6
2067,0
2068,6
2069,5
2070,3
2071,3
2072,1
2073,6
2074,0
2075,6
2076,2
2077,4
2078,5
2079,0
2080,2
2081,5
2082,4
2083,5
2084,6
2085,4
2086,3
2087,3
2088,0
2089,2
2090,6
2091,6
2092,3
2093,3
2094,4
2095,3
2096,3
2097,3
2098,3
2099,3
2100,3
2101,4
2102,5
2103,3
2104,5
2105,3
2106,3
2107,4
2108,4
2109,4
2110,2
2111,3
2112,5
2113,3
2114,3
2115,3
2116,3
2117,3
2118,3
2119,1
2120,2
2121,3
2122,3
2123,3
2124,6
2125,0
2126,3
2127,3
2128,3
2129,6
2130,6
2131,2
2132,6
2133,3
2134,6
2135,6
2136,0
2137,4
2138,6
2139,3
2140,3
2141,6
2142,3
2143,0
2144,4
2145,3
2146,3
2147,6
2148,2
2149,1
2150,3
2151,6
2152,3
2153,5
2154,6
2155,3
2156,3
2157,5
2158,4
2159,3
2160,6
2161,3
2162,3
2163,0
2164,5
2165,3
2166,3
2167,5
2168,4
2169,0
2170,2
2171,4
2172,3
2173,0
2174,6
2175,6
2176,3
2177,2
2178,0
2179,6
2180,3
2181,2
2182,3
2183,6
2184,5
2185,3
2186,0
2187,0
2188,3
2189,2
2190,5
2191,0
2192,0
2193,3
2194,3
2195,3
2196,6
2197,3
2198,0
2199,3
2200,6
2201,6
2202,6
2203,3
2204,4
2205,6
2206,3
2207,6
2208,6
2209,2
2210,4
2211,3
2212,3
2213,4
2214,6
2215,5
2216,2
2217,4
2218,6
2219,4
2220,5
2221,3
2222,0
2223,6
2224,4
2225,6
2226,5
2227,2
2228,2
2229,3
2230,6
2231,2
2232,2
2233,3
2234,5
2235,3
2236,6
2237,0
2238,5
2239,3
2240,5
2241,0
2242,3
2243,0
2244,6
2245,6
2246,3
2247,0
2248,6
2249,0
2250,6
2251,3
2252,3
2253,3
2254,6
2255,0
2256,3
2257,0
2258,3
2259,6
2260,2
2261,3
2262,5
2263,0
2264,6
2265,3
2266,3
2267,6
2268,2
2269,5
2270,3
2271,0
2272,3
2273,4
2274,6
2275,3
2276,6
2277,3
2278,4
2279,0
2280,5
2281,5
2282,4
2283,6
2284,5
2285,0
2286,3
2287,6
2288,3
2289,6
2290,3
2291,3
2292,3
2293,2
2294,3
2295,0
2296,5
2297,3
2298,6
2299,5
2300,6
2301,6
2302,3
2303,3
2304,0
2305,2
2306,2
2307,3
2308,3
2309,3
2310,2
2311,3
2312,6
2313,3
2314,6
2315,3
2316,2
2317,0
2318,3
2319,0
2320,3
2321,5
2322,0
2323,6
2324,0
2325,3
2326,3
2327,4
2328,5
2329,6
2330,3
2331,3
2332,6
2333,4
2334,6
2335,0
2336,0
2337,4
2338,5
2339,6
2340,0
2341,6
2342,3
2343,3
2344,3
2345,5
2346,2
2347,3
2348,6
2349,5
2350,6
2351,0
2352,3
2353,3
2354,3
2355,2
2356,4
2357,3
2358,3
2359,0
2360,3
2361,6
2362,5
2363,0
2364,6
2365,6
2366,6
2367,3
2368,0
2369,4
2370,2
2371,3
2372,6
2373,4
2374,6
2375,3
2376,3
2377,6
2378,3
2379,4
2380,3
2381,5
2382,6
2383,6
2384,2
2385,3
2386,0
2387,6
2388,5
2389,6
2390,0
2391,0
2392,3
2393,5
2394,4
2395,6
2396,0
2397,3
2398,2
2399,0
2400,2
2401,4
2402,0
2403,3
2404,4
2405,6
2406,4
2407,2
2408,3
2409,3
2410,3
2411,4
2412,3
2413,5
2414,6
2415,3
2416,0
2417,5
2418,2
2419,3
2420,0
2421,2
2422,3
2423,0
2424,5
2425,5
2426,2
2427,3
2428,3
2429,3
2430,6
2431,3
2432,3
2433,3
2434,3
2435,2
2436,3
2437,3
2438,5
2439,3
2440,6
2441,3
2442,0
2443,2
2444,0
2445,6
2446,2
2447,2
2448,2
2449,4
2450,5
2451,3
2452,2
2453,6
2454,5
2455,6
2456,6
2457,0
2458,3
2459,6
2460,2
2461,3
2462,3
2463,6
2464,5
2465,4
2466,4
2467,3
2468,5
2469,3
2470,6
2471,3
2472,5
2473,6
2474,4
2475,6
2476,5
2477,3
2478,5
2479,2
2480,6
2481,6
2482,4
2483,5
2484,3
2485,5
2486,3
2487,1
2488,0
2489,5
2490,5
2491,5
2492,2
2493,3
2494,0
2495,2
2496,2
2497,5
2498,0
2499,3
2500,3
2501,0
2502,6
2503,6
2504,0
2505,3
2506,6
2507,4
2508,4
2509,4
2510,0
2511,4
2512,0
2513,0
2514,5
2515,0
2516,4
2517,6
2518,6
2519,5
2520,6
2521,3
2522,5
2523,3
2524,2
2525,0
2526,0
2527,3
2528,4
2529,2
2530,3
2531,6
2532,3
2533,3
2534,3
2535,0
2536,3
2537,6
2538,0
2539,4
2540,2
2541,3
2542,3
2543,0
2544,0
2545,6
2546,3
2547,3
2548,6
2549,3
2550,4
2551,6
2552,4
2553,3
2554,6
2555,6
2556,4
2557,2
2558,4
2559,6
2560,6
2561,2
2562,3
2563,4
2564,2
2565,3
2566,6
2567,3
2568,4
2569,5
2570,2
2571,0
2572,6
2573,6
2574,0
2575,4
2576,3
2577,2
2578,0
2579,3
2580,0
2581,4
2582,3
2583,3
2584,0
2585,5
2586,3
2587,0
2588,3
2589,3
2590,5
2591,4
2592,3
2593,4
2594,3
2595,5
2596,3
2597,4
2598,0
2599,6
2600,3
2601,4
2602,6
2603,4
2604,6
2605,0
2606,6
2607,3
2608,4
2609,6
2610,0
2611,3
2612,2
2613,0
2614,6
2615,5
2616,2
2617,3
2618,4
2619,4
2620,3
2621,4
2622,2
2623,3
2624,4
2625,3
2626,6
2627,0
2628,6
2629,0
2630,3
2631,5
2632,2
2633,2
2634,3
2635,4
2636,5
2637,3
2638,6
2639,5
2640,3
2641,3
2642,4
2643,0
2644,5
2645,5
2646,4
2647,4
2648,2
2649,3
2650,5
2651,6
2652,3
2653,4
2654,3
2655,5
2656,6
2657,3
2658,4
2659,1
2660,6
2661,3
2662,6
2663,6
2664,6
2665,3
2666,6
2667,3
2668,3
2669,0
2670,4
2671,6
2672,6
2673,6
2674,4
2675,3
2676,6
2677,5
2678,6
2679,0
2680,3
2681,2
2682,5
2683,2
2684,6
2685,2
2686,6
2687,6
2688,4
2689,0
2690,3
2691,0
2692,0
2693,3
2694,6
2695,4
2696,5
2697,5
2698,4
2699,0
2700,4
2701,3
2702,6
2703,4
2704,3
2705,6
2706,6
2707,0
2708,4
2709,5
2710,3
2711,3
2712,4
2713,3
2714,5
2715,4
2716,5
2717,6
2718,0
2719,6
2720,0
2721,2
2722,2
2723,6
2724,5
2725,3
2726,6
2727,6
2728,6
2729,3
2730,3
2731,3
2732,2
2733,0
2734,6
2735,0
2736,0
2737,6
2738,4
2739,5
2740,6
2741,0
2742,5
2743,6
2744,3
2745,0
2746,3
2747,3
2748,3
2749,3
2750,4
2751,4
2752,2
2753,3
2754,5
2755,5
2756,0
2757,3
2758,6
2759,0
2760,4
2761,6
2762,6
2763,3
2764,5
2765,3
2766,2
2767,6
2768,3
2769,6
2770,5
2771,0
2772,2
2773,3
2774,6
2775,6
2776,0
2777,0
2778,4
2779,2
2780,2
2781,3
2782,0
2783,2
2784,2
2785,0
2786,6
2787,5
2788,0
2789,2
2790,4
2791,0
2792,6
2793,6
2794,6
2795,2
2796,0
2797,6
2798,4
2799,4
2800,5
2801,6
2802,4
2803,5
2804,5
2805,3
2806,3
2807,6
2808,6
2809,0
2810,4
2811,5
2812,0
2813,6
2814,5
2815,3
2816,4
2817,4
2818,3
2819,2
2820,0
2821,0
2822,0
2823,3
2824,5
2825,4
2826,4
2827,4
2828,6
2829,0
2830,4
2831,3
2832,6
2833,3
2834,0
2835,0
2836,5
2837,0
2838,2
2839,4
2840,6
2841,5
2842,3
2843,4
2844,0
2845,3
2846,4
2847,5
2848,3
2849,3
2850,5
2851,4
2852,6
2853,2
2854,5
2855,0
2856,4
2857,2
2858,5
2859,1
2860,2
2861,5
2862,3
2863,3
2864,3
2865,0
2866,2
2867,6
2868,3
2869,4
2870,0
2871,2
2872,0
2873,6
2874,4
2875,5
2876,6
2877,0
2878,5
2879,6
2880,6
2881,5
2882,6
2883,0
2884,6
2885,5
2886,0
2887,6
2888,3
2889,3
2890,4
2891,2
2892,4
2893,0
2894,0
2895,1
2896,6
2897,3
2898,5
2899,6
2900,0
2901,4
2902,0
2903,5
2904,0
2905,0
2906,6
2907,0
2908,3
2909,5
2910,6
2911,3
2912,6
2913,3
2914,6
2915,4
2916,5
2917,5
2918,3
2919,5
2920,3
2921,6
2922,5
2923,5
2924,5
2925,4
2926,2
2927,4
2928,0
2929,2
2930,5
2931,2
2932,3
2933,4
2934,4
2935,3
2936,3
2937,4
2938,6
2939,3
2940,4
2941,6
2942,0
2943,4
2944,4
2945,6
2946,4
2947,4
2948,6
2949,6
2950,3
2951,3
2952,5
2953,5
2954,4
2955,5
2956,3
2957,4
2958,5
2959,2
2960,0
2961,3
2962,5
2963,4
2964,0
2965,3
2966,3
2967,4
2968,0
2969,5
2970,3
2971,4
2972,2
2973,4
2974,3
2975,2
2976,6
2977,5
2978,3
2979,2
2980,3
2981,0
2982,3
2983,0
2984,4
2985,0
2986,6
2987,4
2988,3
2989,5
2990,5
2991,4
2992,4
2993,4
2994,0
2995,6
2996,0
2997,4
