TestDataID,Rating
177,4.83212
178,4.88698
179,5
180,3.27555
181,4.53072
182,4.80805
183,4.53624
184,3.89455
185,4.24181
186,4.29891
187,4.40888
188,3.51524
189,4.69322
190,4.74727
191,3.75805
192,4.40664
193,2.74599
194,4.48578
195,3.94086
196,3.24437
197,4.30498
198,4.7841
199,2.77483
200,4.42945
201,4.27528
202,4.48426
203,2.02503
204,4.00223
205,1.85906
206,2.97625
207,4.31834
208,4.54719
209,2.60542
210,4.52019
211,3.70947
212,4.00862
213,4.20502
214,1.93255
215,4.69951
216,2.00297
217,5
218,4.16592
219,4.42031
220,2.22213
221,4.09359
222,4.48694
223,4.80499
224,4.1844
225,3.19573
226,4.56731
227,1.14742
228,3.03617
229,2.15194
230,4.77005
231,4.00834
232,3.39006
233,4.473
234,3.98666
235,2.9749
236,4.48437
237,4.32301
238,3.68515
239,3.81712
240,3.51448
241,3.23899
242,3.23507
243,3.50162
244,4.66079
245,4.37197
246,4.21241
247,3.69865
248,2.73611
249,3.67172
250,3.60076
251,4.17476
252,4.74949
253,3.27303
254,4.14283
255,2.75156
256,3.49462
257,3.28113
258,3.02044
259,3.03371
260,2.80319
261,2.83569
262,3.2635
263,2.98011
264,3.28391
265,1.95409
266,3.54469
267,3.94124
268,3.07779
269,3.91163
270,4.37459
271,3.13964
272,3.21186
273,2.66264
274,2.46497
275,4.29395
276,2.692
277,2.52649
278,3.74165
279,3.01776
280,3.8225
281,3.68171
282,4.19297
283,3.12425
284,3.4773
285,3.1548
286,3.03763
287,3.08095
288,3.34181
289,3.31742
290,2.97198
291,2.87549
292,3.30479
293,3.01502
294,3.53036
295,3.0331
296,3.67094
297,3.06663
298,4.01927
299,3.74221
300,3.11963
301,3.43622
302,4.02863
303,3.23959
304,3.50199
305,3.75935
306,3.92237
307,3.36043
308,3.32051
309,3.38022
310,4.21149
311,3.51316
312,3.5984
313,2.96314
314,3.30302
315,3.1266
316,4.30586
317,2.97818
318,4.36441
319,2.78261
320,4.53583
321,3.8851
322,3.93001
323,3.76681
324,3.78463
325,4.68215
326,4.00022
327,3.2019
328,2.60531
329,2.555
330,3.4799
331,2.78692
332,3.45363
333,4.13932
334,3.74128
335,3.66635
336,2.9023
337,2.51107
338,3.13985
339,3.36815
340,3.50591
341,2.85502
342,1.67494
343,3.41055
344,3.28128
345,2.46428
346,3.213
347,2.46068
348,2.89079
349,3.23472
350,2.86691
351,2.59998
352,3.01562
353,1.99072
354,2.9831
355,2.48131
356,3.35085
357,2.77717
358,2.3349
359,3.05694
360,2.65966
361,2.78104
362,3.18236
363,3.09493
364,2.51803
365,2.58459
366,2.57673
367,2.98492
368,2.72008
369,4.60695
370,4.42398
371,3.95506
372,4.5771
373,4.37475
374,3.6889
375,3.887
376,4.07141
377,3.89673
378,4.07119
379,3.56714
380,3.04092
381,3.85634
382,3.03479
383,4.06295
384,2.62922
385,3.97694
386,3.38516
387,3.84957
388,3.10036
389,4.05191
390,3.5356
391,3.35994
392,3.04983
393,3.55026
394,3.88496
395,3.13805
396,3.14639
397,3.12653
398,2.8846
399,3.96132
400,3.57757
401,3.19755
402,2.61191
403,3.01613
404,3.63472
405,3.27522
406,3.52082
407,4.08451
408,4.28937
409,3.50186
410,4.01794
411,3.81612
412,4.5155
413,4.09559
414,3.94037
415,3.57053
416,3.26406
417,3.75547
418,4.07015
419,3.96104
420,1.6321
421,3.49691
422,4.04413
423,3.93922
424,4.02761
425,4.41128
426,3.50952
427,4.00105
428,3.81038
429,4.24485
430,3.95333
431,3.61197
432,3.40338
433,3.04707
434,2.95268
435,3.06178
436,3.16776
437,3.359
438,4.84342
439,3.3941
440,3.27584
441,3.53444
442,3.90775
443,4.01071
444,3.77866
445,3.17749
446,3.05436
447,3.97479
448,3.57768
449,3.84926
450,3.67567
451,3.35723
452,3.41795
453,3.33935
454,3.73433
455,3.18659
456,2.94341
457,3.306
458,3.27029
459,3.79432
460,3.64851
461,3.56542
462,4.09012
463,3.71835
464,3.73333
465,3.66985
466,3.97144
467,2.99956
468,3.64437
469,3.62361
470,3.97916
471,3.79376
472,3.34937
473,3.31858
474,3.42266
475,3.44761
476,3.05338
477,3.54802
478,3.12078
479,3.45837
480,3.44459
481,3.4627
482,3.89818
483,4.08547
484,4.37392
485,5
486,4.03796
487,4.09116
488,4.26891
489,4.07721
490,3.2807
491,4.39914
492,3.31302
493,3.76287
494,3.9824
495,3.39975
496,3.45642
497,3.90755
498,2.30212
499,3.16595
500,3.79766
501,4.68279
502,4.02
503,3.91028
504,3.89026
505,4.01495
506,3.87546
507,4.37372
508,4.43418
509,4.05374
510,3.57905
511,4.469
512,4.15786
513,4.04222
514,4.21942
515,4.06286
516,3.74581
517,4.57016
518,4.17518
519,4.65018
520,3.52797
521,3.79524
522,4.4111
523,4.06244
524,3.79809
525,3.33474
526,3.75675
527,4.42491
528,4.27144
529,4.68986
530,3.70023
531,3.92579
532,4.58757
533,3.79224
534,4.17419
535,3.94485
536,4.00046
537,2.94027
538,4.32722
539,3.68449
540,3.62502
541,3.56976
542,4.01809
543,3.25019
544,2.39121
545,1.98164
546,3.32116
547,3.8469
548,3.23821
549,3.11681
550,2.37543
551,3.57071
552,2.2258
553,3.2469
554,1.69399
555,4.39052
556,3.01609
557,3.88069
558,3.56996
559,3.59221
560,3.82958
561,4.16653
562,2.99328
563,2.99559
564,3.46423
565,3.80687
566,4.0904
567,4.15885
568,3.69301
569,3.42193
570,3.72043
571,4.2586
572,3.37614
573,4.32786
574,2.68536
575,4.20303
576,3.70645
577,3.55866
578,3.60281
579,3.69513
580,2.76955
581,4.10361
582,3.50521
583,3.74264
584,3.51499
585,4.0164
586,3.45929
587,3.95623
588,3.24367
589,3.89351
590,3.72539
591,4.27454
592,4.79645
593,4.16036
594,3.45639
595,3.12942
596,4.70753
597,4.13543
598,3.41119
599,3.61198
600,3.23703
601,4.75748
602,4.04303
603,3.64104
604,3.47336
605,3.00136
606,3.79452
607,4.44014
608,3.25004
609,3.28496
610,3.8852
611,4.42376
612,3.43872
613,3.67333
614,2.88238
615,2.70762
616,3.19419
617,3.37676
618,3.01776
619,3.21128
620,3.80732
621,2.86657
622,2.82103
623,3.04801
624,2.78461
625,3.19505
626,2.45563
627,3.57839
628,2.44897
629,3.57474
630,3.69818
631,2.59467
632,3.73029
633,2.47343
634,3.05515
635,2.33682
636,3.80389
637,3.67776
638,3.06954
639,2.83738
640,2.96503
641,2.58718
642,4.49891
643,5
644,4.84499
645,5
646,4.73104
647,4.65387
648,3.99044
649,2.60634
650,3.60518
651,3.22601
652,2.98596
653,2.81833
654,3.62025
655,3.33539
656,3.25253
657,3.81261
658,2.27331
659,2.09741
660,3.22003
661,4.0185
662,3.43172
663,3.43874
664,2.71144
665,3.9125
666,2.80786
667,3.11383
668,2.88619
669,3.21721
670,3.01716
671,3.79505
672,3.45869
673,2.8579
674,3.0461
675,2.22627
676,2.57621
677,2.728
678,2.37051
679,3.50962
680,2.6662
681,1.88784
682,2.65911
683,2.58596
684,3.59444
685,2.7479
686,2.94425
687,1.88181
688,2.09626
689,2.30939
690,2.07244
691,3.44932
692,3.51844
693,3.26145
694,3.66024
695,2.91873
696,2.98986
697,3.01664
698,3.19223
699,3.66307
700,4.33878
701,2.109
702,3.19942
703,3.91211
704,3.27493
705,4.0531
706,3.18437
707,3.96897
708,2.97682
709,3.77657
710,3.00613
711,3.30414
712,4.19772
713,3.72392
714,3.05984
715,3.12959
716,2.93169
717,2.15391
718,2.11987
719,3.20787
720,3.73791
721,3.55688
722,3.84972
723,3.46592
724,3.46857
725,3.58417
726,3.52228
727,3.7044
728,3.98122
729,3.26552
730,3.88306
731,3.65212
732,3.77372
733,3.92281
734,4.47861
735,5
736,4.62247
737,4.861
738,4.41329
739,4.51586
740,3.92932
741,4.69778
742,3.68414
743,3.0835
744,5
745,3.94049
746,4.36086
747,5
748,3.49533
749,4.35877
750,4.63541
751,4.43835
752,4.45691
753,3.06794
754,4.97968
755,3.9222
756,4.38198
757,2.58032
758,4.10209
759,4.08076
760,4.9633
761,3.89691
762,3.49514
763,4.12357
764,4.12557
765,3.98332
766,4.84352
767,4.1423
768,2.39244
769,4.70263
770,4.48468
771,2.28315
772,4.52578
773,4.67644
774,4.27802
775,3.78357
776,4.92283
777,2.61988
778,4.08059
779,4.32302
780,4.73946
781,4.28877
782,2.51908
783,4.66497
784,4.08954
785,4.47848
786,4.63715
787,4.67762
788,5
789,5
790,3.02728
791,3.34792
792,4.3022
793,5
794,4.76372
795,4.74829
796,4.83262
797,5
798,4.00034
799,4.6999
800,4.47826
801,3.99812
802,4.03234
803,4.41058
804,4.06186
805,4.07777
806,3.16355
807,1.52349
808,4.68933
809,1.91326
810,4.07633
811,3.92339
812,2.17608
813,4.75647
814,4.87219
815,4.91593
816,4.31364
817,5
818,4.2378
819,3.43438
820,4.09404
821,4.74413
822,3.29975
823,3.60134
824,4.49123
825,4.33568
826,4.34775
827,3.23014
828,4.46232
829,4.39961
830,4.36057
831,2.26896
832,3.87505
833,4.17424
834,3.96561
835,3.2939
836,4.63402
837,3.29484
838,4.47195
839,4.61941
840,2.829
841,4.2905
842,2.84285
843,3.89568
844,4.38257
845,4.73139
846,4.40327
847,4.2509
848,3.01783
849,2.42515
850,4.32411
851,4.13223
852,4.62935
853,4.68407
854,3.33766
855,5
856,5
857,4.98649
858,5
859,5
860,2.72525
861,2.75048
862,3.66208
863,3.28424
864,3.54302
865,3.12625
866,3.79284
867,3.57515
868,3.48004
869,2.1127
870,3.23124
871,3.38285
872,3.68961
873,2.61986
874,3.85101
875,3.41293
876,3.56458
877,3.26372
878,2.85884
879,3.6715
880,3.46268
881,3.1973
882,3.65089
883,4.27607
884,4.1116
885,3.4973
886,3.88514
887,3.16204
888,3.74354
889,3.89674
890,3.41041
891,2.2334
892,3.24317
893,4.05199
894,3.10071
895,3.67202
896,4.03653
897,2.82774
898,2.76732
899,3.56543
900,3.89628
901,4.00869
902,4.259
903,3.16834
904,3.27978
905,3.0917
906,4.11821
907,3.72393
908,4.25799
909,3.61377
910,3.12922
911,3.40121
912,3.98613
913,3.25383
914,3.44228
915,3.21439
916,2.61743
917,2.53991
918,2.95964
919,3.17067
920,3.37267
921,3.8764
922,3.95222
923,3.99501
924,3.93983
925,3.61265
926,3.82564
927,3.55682
928,2.7333
929,3.47962
930,3.28759
931,3.72357
932,3.31755
933,3.55335
934,2.75781
935,3.51907
936,3.67008
937,4.27299
938,3.76718
939,3.81322
940,3.8578
941,4.29499
942,2.72579
943,3.76581
944,3.53352
945,3.41209
946,2.99104
947,1.57788
948,2.10667
949,4.28609
950,2.09402
951,3.73877
952,4.20273
953,4.71478
954,4.83576
955,4.08797
956,4.5233
957,4.99177
958,4.87896
959,4.90835
960,4.67613
961,4.85474
962,4.23315
963,4.49879
964,5
965,5
966,4.40606
967,4.62761
968,4.12222
969,4.49982
970,3.95851
971,4.33041
972,3.76009
973,4.31904
974,4.85134
975,3.48518
976,4.31739
977,3.32548
978,3.29323
979,4.13947
980,4.23552
981,3.83317
982,4.0136
983,3.76272
984,3.07909
985,3.87731
986,2.88389
987,2.65705
988,3.47832
989,4.09836
990,3.98832
991,3.11832
992,3.77873
993,2.00941
994,2.0009
995,3.84898
996,3.5404
997,2.12409
998,3.48131
999,3.36092
1000,2.50762
1001,3.99368
1002,2.65098
1003,2.68206
1004,4.09188
1005,4.44406
1006,3.02766
1007,3.04103
1008,3.00845
1009,3.15671
1010,4.59256
1011,4.28336
1012,4.0723
1013,3.71468
1014,3.96575
1015,3.60891
1016,3.39597
1017,3.39505
1018,3.6675
1019,3.70192
1020,4.74505
1021,3.2049
1022,4.22464
1023,4.17559
1024,3.9071
1025,4.22453
1026,4.08833
1027,3.56994
1028,4.06165
1029,4.09885
1030,4.69657
1031,4.11647
1032,4.06691
1033,3.01125
1034,3.68972
1035,3.47166
1036,4.65776
1037,4.61352
1038,4.22453
1039,4.86283
1040,3.40246
1041,3.65363
1042,4.79714
1043,4.71505
1044,2.39754
1045,2.07359
1046,3.31342
1047,4.15842
1048,3.77313
1049,3.06407
1050,3.08294
1051,3.50401
1052,3.72481
1053,3.27289
1054,3.85135
1055,3.85254
1056,3.07304
1057,3.69252
1058,3.93329
1059,3.80888
1060,4.49064
1061,3.35537
1062,2.60735
1063,3.82964
1064,4.02899
1065,2.54903
1066,3.98705
1067,4.25967
1068,3.77703
1069,4.0098
1070,3.93629
1071,3.50974
1072,4.98163
1073,4.6631
1074,4.88322
1075,4.86466
1076,3.66366
1077,4.7946
1078,3.9468
1079,4.22452
1080,4.56207
1081,4.18955
1082,3.92914
1083,4.84749
1084,4.33728
1085,3.79916
1086,4.2081
1087,3.66839
1088,4.26367
1089,2.38648
1090,3.29747
1091,3.44537
1092,1.98746
1093,3.73297
1094,3.16876
1095,3.84081
1096,4.05562
1097,3.36609
1098,2.98941
1099,4.09096
1100,4.68853
1101,3.37573
1102,4.02412
1103,4.56983
1104,3.98631
1105,3.81298
1106,3.36537
1107,2.44432
1108,2.65748
1109,3.53341
1110,3.38736
1111,4.69879
1112,3.75351
1113,4.34931
1114,4.51734
1115,4.27489
1116,3.52465
1117,3.62589
1118,2.84071
1119,2.07257
1120,4.33806
1121,4.56458
1122,3.82468
1123,3.66915
1124,4.5559
1125,3.83985
1126,3.00121
1127,3.57381
1128,3.44427
1129,3.12263
1130,3.63912
1131,3.18471
1132,3.28103
1133,2.77628
1134,3.69362
1135,3.23151
1136,2.96506
1137,3.94617
1138,3.34482
1139,3.30693
1140,3.79085
1141,3.44874
1142,3.01465
1143,2.96881
1144,3.42262
1145,3.20531
1146,3.74411
1147,3.51597
1148,3.0744
1149,3.29187
1150,3.34228
1151,2.64523
1152,3.50563
1153,3.8086
1154,2.98539
1155,4.47725
1156,4.343
1157,4.99773
1158,3.29842
1159,2.5986
1160,2.84296
1161,2.60547
1162,3.40105
1163,2.0585
1164,3.10388
1165,2.63342
1166,2.28089
1167,2.99482
1168,2.71477
1169,3.27356
1170,2.33685
1171,2.51985
1172,3.24982
1173,1.79392
1174,2.15231
1175,2.10948
1176,2.12126
1177,1.64139
1178,3.1151
1179,2.21951
1180,3.38525
1181,3.13455
1182,2.7937
1183,2.54905
1184,2.97239
1185,3.23258
1186,2.71406
1187,2.93926
1188,2.53462
1189,2.85997
1190,2.17395
1191,2.87825
1192,3.01679
1193,3.3932
1194,1.42333
1195,3.66004
1196,3.95062
1197,3.54052
1198,3.29775
1199,3.58761
1200,1.69423
1201,3.14139
1202,1.40118
1203,2.78689
1204,2.97987
1205,3.25368
1206,2.99007
1207,3.46321
1208,4.11896
1209,2.98529
1210,3.54818
1211,3.67254
1212,3.73249
1213,3.64184
1214,3.5541
1215,3.77427
1216,3.22169
1217,3.2797
1218,4.2216
1219,3.27005
1220,4.41514
1221,2.58167
1222,3.82642
1223,3.79267
1224,3.88853
1225,3.86385
1226,3.30799
1227,3.53462
1228,3.66765
1229,3.43985
1230,3.32474
1231,3.5471
1232,4.72305
1233,4.16987
1234,4.01423
1235,4.4875
1236,4.56723
1237,4.03071
1238,3.89921
1239,4.68649
1240,4.75147
1241,4.18697
1242,3.85796
1243,4.72086
1244,4.24547
1245,3.96511
1246,4.20764
1247,4.45613
1248,4.158
1249,4.27844
1250,4.52619
1251,4.22718
1252,3.18323
1253,3.5884
1254,3.61631
1255,3.94765
1256,3.27336
1257,2.51877
1258,2.25873
1259,3.04123
1260,3.41913
1261,3.50732
1262,2.79617
1263,3.61883
1264,2.16303
1265,2.7295
1266,3.2525
1267,2.2638
1268,3.73826
1269,3.15284
1270,4.83393
1271,4.52051
1272,4.92719
1273,5
1274,4.36271
1275,4.41227
1276,3.84247
1277,4.88225
1278,4.42936
1279,5
1280,5
1281,4.44229
1282,2.62478
1283,2.96823
1284,3.6445
1285,4.17014
1286,2.71558
1287,2.86339
1288,2.40912
1289,2.19389
1290,2.8959
1291,2.02045
1292,3.36325
1293,3.02161
1294,3.91386
1295,5
1296,5
1297,4.19958
1298,5
1299,4.50912
1300,4.10989
1301,3.07947
1302,4.09499
1303,4.02845
1304,4.61442
1305,5
1306,2.31533
1307,4.99103
1308,3.90721
1309,3.12092
1310,3.85948
1311,4.26675
1312,4.36955
1313,3.52637
1314,4.51133
1315,3.48846
1316,4.23967
1317,4.93937
1318,3.91776
1319,3.64882
1320,3.51105
1321,3.92206
1322,3.54191
1323,3.81829
1324,4.03195
1325,4.54095
1326,3.93239
1327,4.00383
1328,3.87128
1329,3.41251
1330,3.82644
1331,3.66842
1332,3.76493
1333,3.94963
1334,3.76494
1335,2.71104
1336,4.06882
1337,3.61199
1338,4.27751
1339,4.12413
1340,3.93604
1341,4.04172
1342,2.6562
1343,4.14413
1344,3.38517
1345,3.62972
1346,4.39072
1347,3.08682
1348,4.62607
1349,3.44747
1350,2.28407
1351,2.42243
1352,2.45814
1353,5
1354,4.95228
1355,3.96062
1356,3.7657
1357,3.73006
1358,4.69166
1359,4.46398
1360,3.83091
1361,1.20438
1362,5
1363,3.96771
1364,3.81606
1365,4.91571
1366,4.89239
1367,4.93803
1368,4.96122
1369,3.90936
1370,3.99667
1371,3.35852
1372,3.29787
1373,3.33185
1374,3.07013
1375,3.76812
1376,3.41834
1377,3.81176
1378,4.30208
1379,3.44227
1380,4.09073
1381,4.46635
1382,3.8275
1383,4.80369
1384,2.67285
1385,3.17744
1386,3.99781
1387,3.89115
1388,4.19724
1389,3.90813
1390,4.02683
1391,2.67068
1392,2.85806
1393,3.38873
1394,3.63658
1395,4.51389
1396,3.96487
1397,2.52031
1398,4.26435
1399,4.52093
1400,4.29687
1401,3.41761
1402,3.40125
1403,3.5647
1404,4.0857
1405,3.97296
1406,3.05316
1407,2.93629
1408,3.24046
1409,3.60149
1410,3.19224
1411,1.98105
1412,3.68187
1413,3.62256
1414,2.6228
1415,3.69907
1416,3.20443
1417,3.10267
1418,3.10131
1419,3.68282
1420,3.69661
1421,3.09156
1422,2.18367
1423,3.9846
1424,3.29242
1425,3.01796
1426,3.96096
1427,3.25544
1428,4.22984
1429,3.41189
1430,3.21853
1431,3.10898
1432,3.61928
1433,3.33261
1434,2.78144
1435,3.58293
1436,3.60824
1437,3.1485
1438,2.85413
1439,2.77023
1440,3.32805
1441,4.64716
1442,3.29342
1443,3.44314
1444,3.92807
1445,3.23478
1446,3.29862
1447,3.54441
1448,4.04106
1449,2.8557
1450,3.2995
1451,2.98854
1452,3.24085
1453,3.704
1454,2.96709
1455,3.86106
1456,3.78294
1457,3.90115
1458,4.32136
1459,4.96187
1460,3.89765
1461,4.56351
1462,3.46789
1463,3.47114
1464,3.97962
1465,3.48161
1466,3.50303
1467,3.80313
1468,3.85272
1469,4.26358
1470,4.68838
1471,3.84308
1472,3.13585
1473,3.7157
1474,3.70894
1475,3.99665
1476,4.28065
1477,3.89072
1478,4.38195
1479,4.27723
1480,3.02611
1481,3.53178
1482,3.28317
1483,3.57387
1484,3.48578
1485,3.45507
1486,2.90578
1487,3.97703
1488,5
1489,3.00319
1490,3.65204
1491,3.43004
1492,2.51398
1493,3.41382
1494,3.78509
1495,4.54423
1496,4.19307
1497,4.27873
1498,4.13823
1499,3.94757
1500,4.30283
1501,4.59212
1502,4.44013
1503,4.83534
1504,3.62332
1505,4.30246
1506,2.91823
1507,3.43776
1508,2.31755
1509,2.58747
1510,3.35786
1511,2.74282
1512,4.05851
1513,2.78165
1514,3.65187
1515,3.63211
1516,3.60706
1517,4.03425
1518,3.60734
1519,3.96656
1520,4.0847
1521,2.0819
1522,3.80445
1523,2.5657
1524,3.88231
1525,3.48163
1526,4.34866
1527,4.22477
1528,3.78764
1529,3.8149
1530,3.90709
1531,2.31489
1532,2.9839
1533,4.01336
1534,3.64922
1535,3.59436
1536,3.24582
1537,3.077
1538,2.05901
1539,3.50394
1540,3.29779
1541,3.23645
1542,2.89186
1543,3.57668
1544,1.95965
1545,3.59089
1546,3.27535
1547,2.63281
1548,3.65619
1549,3.38467
1550,3.43121
1551,3.42647
1552,4.52692
1553,3.51298
1554,3.14003
1555,3.79397
1556,3.70745
1557,3.64917
1558,3.90792
1559,3.63508
1560,2.63438
1561,3.50393
1562,3.34307
1563,4.3303
1564,3.87433
1565,3.57355
1566,2.93786
1567,3.05693
1568,4.03986
1569,3.27256
1570,3.64419
1571,4.5458
1572,4.50707
1573,4.48521
1574,5
1575,4.60392
1576,4.82479
1577,3.74338
1578,4.35155
1579,2.95642
1580,4.52142
1581,4.20258
1582,3.86901
1583,4.49946
1584,4.27187
1585,4.14138
1586,4.38224
1587,3.77698
1588,4.0247
1589,3.42776
1590,4.27677
1591,4.18836
1592,3.46848
1593,3.63487
1594,3.80165
1595,3.96366
1596,4.04932
1597,3.6365
1598,3.47819
1599,3.5753
1600,3.59602
1601,4.04696
1602,4.32369
1603,4.20885
1604,4.81227
1605,2.82568
1606,3.94847
1607,4.58174
1608,3.47836
1609,4.75319
1610,3.75403
1611,3.67109
1612,3.46991
1613,4.81557
1614,4.76875
1615,4.17615
1616,3.93549
1617,4.13033
1618,4.08564
1619,4.69893
1620,3.16123
1621,3.22014
1622,3.92433
1623,3.28943
1624,3.90914
1625,4.936
1626,4.54781
1627,4.52245
1628,4.51482
1629,4.70731
1630,4.46773
1631,4.92288
1632,5
1633,4.20517
1634,4.33859
1635,5
1636,4.1857
1637,4.29053
1638,4.68007
1639,5
1640,3.95387
1641,4.05744
1642,2.53515
1643,3.07774
1644,3.73838
1645,2.76513
1646,2.58074
1647,4.00446
1648,3.77112
1649,2.57894
1650,2.41349
1651,1.75296
1652,3.52954
1653,3.67669
1654,2.36041
1655,2.84028
1656,3.47368
1657,3.2742
1658,2.69811
1659,4.03319
1660,3.76072
1661,4.08039
1662,3.72262
1663,2.33986
1664,4.04552
1665,4.09874
1666,4.05689
1667,3.82994
1668,4.49636
1669,4.08388
1670,3.14624
1671,4.41076
1672,3.54043
1673,4.23591
1674,3.62774
1675,3.83938
1676,3.80669
1677,3.71021
1678,3.65995
1679,2.72085
1680,3.98915
1681,3.00618
1682,3.37477
1683,4.39111
1684,1.83681
1685,3.72038
1686,4.33416
1687,3.6508
1688,3.52846
1689,3.42888
1690,4.62974
1691,3.85627
1692,4.58943
1693,2.84672
1694,2.88906
1695,2.5595
1696,2.8041
1697,2.95608
1698,2.11211
1699,1.92709
1700,2.91524
1701,1.72514
1702,1.82526
1703,1.76356
1704,2.99348
1705,2.30402
1706,2.02974
1707,4.61149
1708,4.64703
1709,3.54159
1710,3.83578
1711,1.44217
1712,2.77738
1713,2.26483
1714,3.5832
1715,2.20865
1716,3.48398
1717,2.7408
1718,4.37185
1719,2.71284
1720,4.06424
1721,4.0752
1722,3.09054
1723,2.62722
1724,3.95932
1725,1.73244
1726,2.24042
1727,3.00344
1728,4.41536
1729,3.50259
1730,1.81881
1731,3.44342
1732,2.4546
1733,3.52433
1734,3.01775
1735,2.98473
1736,3.29534
1737,3.2983
1738,2.84413
1739,4.1079
1740,2.82773
1741,2.24432
1742,2.7689
1743,2.31121
1744,1.85245
1745,2.69334
1746,2.67914
1747,2.26761
1748,3.17307
1749,3.90873
1750,2.97825
1751,3.15511
1752,3.75717
1753,3.49317
1754,2.62659
1755,3.75424
1756,4.36201
1757,3.22281
1758,3.78555
1759,3.91627
1760,3.70292
1761,3.25418
1762,3.86226
1763,3.68544
1764,3.24374
1765,3.85896
1766,2.65771
1767,3.94639
1768,3.09652
1769,3.70658
1770,3.04272
1771,3.79719
1772,3.79425
1773,3.85853
1774,3.83752
1775,4.04172
1776,3.43569
1777,4.15704
1778,3.89315
1779,3.83024
1780,5
1781,4.90179
1782,5
1783,4.60869
1784,4.63173
1785,5
1786,5
1787,3.56276
1788,4.25679
1789,3.94159
1790,3.69845
1791,4.08173
1792,4.0079
1793,2.9936
1794,3.35636
1795,3.99502
1796,4.41147
1797,4.11677
1798,4.03968
1799,4.36394
1800,3.57111
1801,3.79728
1802,3.45559
1803,3.25926
1804,3.86287
1805,2.98756
1806,4.1694
1807,4.19071
1808,3.84119
1809,3.41712
1810,3.9882
1811,4.27894
1812,3.99058
1813,3.29266
1814,3.37168
1815,3.7197
1816,3.61698
1817,3.88904
1818,3.33338
1819,2.71008
1820,3.46045
1821,3.87844
1822,3.71824
1823,4.54063
1824,3.78352
1825,3.25403
1826,2.73286
1827,3.455
1828,4.12409
1829,4.06969
1830,3.21777
1831,4.15969
1832,4.07328
1833,3.63017
1834,2.7086
1835,3.17251
1836,3.21376
1837,3.03461
1838,1.85332
1839,3.11474
1840,4.23559
1841,4.64166
1842,4.29224
1843,4.30798
1844,4.19168
1845,4.48797
1846,4.2486
1847,4.52478
1848,3.71996
1849,3.64387
1850,3.85472
1851,3.69138
1852,4.3222
1853,2.4083
1854,4.28347
1855,4.4129
1856,3.79266
1857,4.51223
1858,3.2384
1859,4.26719
1860,3.34875
1861,3.81529
1862,3.99431
1863,4.08088
1864,4.21837
1865,4.28559
1866,4.27146
1867,4.51391
1868,3.91306
1869,3.36873
1870,3.95012
1871,3.40701
1872,4.00741
1873,4.22862
1874,3.84191
1875,4.34658
1876,4.44015
1877,3.90615
1878,4.33851
1879,4.81327
1880,3.67934
1881,3.54238
1882,4.03393
1883,3.55171
1884,4.22311
1885,4.20439
1886,3.55989
1887,4.01942
1888,3.44385
1889,4.53239
